"","population","overallscore","goal1","goal2","goal3","goal4","goal5","goal6","goal7","goal8","goal9","goal10","goal11","goal12","goal13","goal15","goal16","goal17","unemployment.rate","GDPpercapita","MilitaryExpenditurePercentGDP","internet.usage","pf_law","pf_security","pf_movement","pf_religion","pf_assembly","pf_expression","pf_identity","ef_government","ef_legal","ef_money","ef_trade","ef_regulation"
"520",77325521,47,5.9,51.4,33.2,38,34.5,42.6,33.1,59,7.3,43,38.7,97.6,99.5,69.1,37,32.9,0.04457,472.266235961574,0.950247139541403,0.037999995,2.77201794041,5.05214219035752,5.3675,6.46916666666667,5.36837962962963,4.40248580411824,6.875,7.1705443420836,2.12554694568932,7.84386527592744,4.97664313896391,5.72457011615797
"521",79988286,47.1,5.5,51,34.5,37.4,35.2,42.7,33.8,59,9.6,43,39.6,97.7,99.6,69.1,34.6,32,0.04479,482.064568490893,1.29563974884727,0.101,2.77201794041,5.23322362613245,5.38166666666667,5.00583333333333,4.98837962962963,3.57594893749207,6.875,7.23877963620125,2.12383318451227,8.06670244581996,5.17296982157759,5.6745640445601
"522",82873667,47.4,5.1,52.3,34.9,37.4,40,42.8,27.8,60.3,10.3,43,41.3,97.7,99.6,70.6,35.4,30.7,0.04459,456.027950503848,1.06610820875977,0.086199045,2.7145825336129,4.55011768648042,6.94625,4.65458333333333,4.8269212962963,4.39844637644013,7.5,7.83191176470588,2.74213860558078,4.34713210530515,5.2585680375406,4.60116191303768
"523",85692879,47.7,4.6,52.3,35.7,37.4,40.9,42.9,28.4,60.3,11.4,43,41.2,97.7,99.6,69.4,35.5,33.4,0.04434,451.089088632243,0.770467135721514,0.117,2.74971127391608,4.86406224366219,7.12125,4.69770833333333,4.8437962962963,4.29903692793986,7.5,7.81262181439333,2.66539731257663,4.64428730068683,5.33798300083921,5.35144682951921
"524",88481831,47.8,5.9,52,36.6,37.4,41.5,43.1,28.9,60.5,12.7,43,41.4,97.7,99.6,69.4,34.3,31.3,0.04436,546.212593331533,0.623912514687135,0.125,2.87452102708198,5.33027321266119,7.19583333333333,6.05520833333333,5.55608796296296,4.2390920562089,7.5,7.66818063792275,2.68984138402271,5.88217298909128,5.42808261253184,5.41688221008941
"525",91331950,48.4,3.7,51.5,36.4,40.9,43,43.2,28.9,60.1,14.1,43,41.4,97.7,99.6,69.4,34.9,37.2,0.05127,575.882781272568,0.700795464424695,0.136,2.85735472576656,5.00218887759555,7.02125,5.43958333333333,5.57212962962963,4.47739411654767,7.5,7.63791593204039,2.69966561539526,5.66756339174134,5.37821765509799,5.41180535211956
"526",3055528,45.1,26.7,52.1,19.2,18,45.9,44.6,8.1,51.3,0.4,22.1,43.2,95.9,92,76.1,52.4,55.7,0.19981,780.589705055115,1.31374203224597,0.00026354732,3.77998789087474,6.60334655998033,6.4225,7.94416666666667,4.28270833333333,4.80261904761905,7.875,4.63853899395056,3.62863801509388,4.41505591333844,6.08583931682286,4.55586810364778
"527",3212532,45.3,26.7,51.9,19.6,19.9,45.9,44.7,8.3,51.3,0.3,22.1,43.2,95.9,92,76.1,52.4,56.4,0.20002,1029.96068877345,1.31374203224597,0.00032223616,3.77998789087474,7.02001322664699,6.4225,7.94416666666667,4.28270833333333,4.74124404761905,7.875,4.67343487452801,3.62608897859396,4.90395415514572,5.97807167318516,5.43303823939864
"528",3295670,45.2,26.7,52.4,20,17.1,45.9,44.9,9,51.3,0.4,22.1,43,96,92,76,52.4,53.9,0.19958,859.44001217062,1.79222454052521,0.0015724951,3.77998789087474,5.05247566550536,6.4225,7.94416666666667,4.33458333333333,4.71942658730159,7.875,4.61734187846679,3.64901223416925,4.47355573325996,5.95398746497101,5.24485961674039
"529",3366646,45.1,26.7,52.3,20.7,18,44.2,45.1,8.7,51.3,0.5,22.1,42.7,95.9,91.9,76,52.4,52.9,0.19981,910.869711427704,2.12335238350685,0.004600142,3.77998789087474,6.15221373269644,6.4225,7.94416666666667,4.33458333333333,6.00166865079365,7.875,4.82769712930236,3.72735119877425,4.79195132971031,5.97546894645249,5.50235743281952
"530",3482659,45.7,26.7,50.6,23.7,22,44.2,45.6,9.1,51.3,0.5,22.1,43.4,95.8,91.9,76,52.4,53.1,0.19903,1023.08849588639,2.43229339855318,0.010775049,3.77998789087474,7.02001322664699,6.4225,7.94416666666667,4.33458333333333,6.09839484126984,7.875,4.84762962033559,3.75622278718529,4.90278952321065,4.99849866201734,5.57088827421064
"531",3603364,46.1,26.7,51.2,23.7,22,44.2,46.1,9.4,51.4,0.6,22.1,43.7,95.8,91.8,76,52.4,55.9,0.198,1314.41127988059,2.44017990277083,0.0146342,3.77998789087474,7.12104197183758,6.4225,7.94416666666667,4.33458333333333,6.09839484126984,7.875,4.8257355857234,3.73850007354907,5.25645233030348,4.96553512910792,5.5542496170025
"532",3742314,46.5,26.7,49.6,25.4,22.8,44.1,46.5,9.8,51.4,0.7,22.1,45.2,95.7,91.8,76,52.4,59.6,0.19847,1810.58894356777,1.51813794092809,0.020079901,3.77998789087474,7.12104197183758,6.4225,7.94416666666667,4.33458333333333,6.09839484126984,7.875,4.18997623125698,3.54327994200811,5.3600560415442,5.19117615474895,5.76074420618097
"533",3884331,46.6,26.7,50.7,25.7,22.8,43.3,47,10.4,51.2,0.8,22.1,45,95.7,91.7,77.5,52.4,57.1,0.20122,2116.86894361816,1.56934291857187,0.027597044,3.77998789087474,7.12104197183758,6.4225,7.94416666666667,4.23041666666667,5.76760476190476,7.875,3.80120510222179,3.19442227736526,5.01816431797674,5.00449478788439,5.96385183394383
"534",4028326,47.1,26.7,51,27.9,23.7,43.2,47.5,10.8,51.3,1,22.1,46.5,95.6,91.7,77.5,52.4,60.5,0.19975,2219.91230455325,1.9162889436872,0.0428751,3.77998789087474,5.93572616242514,6.41375,7.96354166666667,4.24875,5.04665079365079,7.875,4.19607362405048,3.22290457440142,4.64213851892164,5.00449478788439,6.00281736349292
"535",4150877,46.5,26.7,50.6,27.5,24,43.1,47.9,11.2,51.3,1.1,22.1,46.3,95.5,91.6,78.4,52.4,50.5,0.19943,2848.65316041483,1.79027941022784,0.045,3.77998789087474,7.06649443181831,4.74708333333333,7.96354166666667,3.97097222222222,4.08206497497433,7.875,4.33200596367661,3.31846395333118,4.38928247047205,5.13269991608952,5.82328451413249
"536",4363582,48.7,26.7,50.8,31.2,40.5,42.9,48.4,12.3,51.2,1.3,22.1,48.2,95.5,91.5,78.4,52.4,62.3,0.20019,2283.94987073631,1.31374203224597,0.05,3.74771946008816,7.06649443181831,4.71333333333333,7.96354166666667,4.21375,4.08206497497433,7.875,4.29665613888421,3.16929608205299,4.68989129787494,5.1280847017575,5.61245758929018
"537",4512186,50.3,27.6,51.7,33.9,42.2,48.1,48.9,21.2,51.1,1.5,19.9,50.8,95.5,91.9,78.4,55,65.4,0.2019,2962.76247997267,1.6625904477394,0.056,3.74771946008816,7.06649443181831,8.04666666666667,7.96354166666667,3.93597222222222,4.18127132418068,7.25,3.99926571842914,3.17207783795373,4.71421332443806,5.12818470175749,5.498828722478
"538",4656246,50.7,27.2,53.7,38.7,45.3,48.7,49.3,25.4,51.2,1.6,19.9,52.8,95.5,91.5,79,54.4,55.8,0.20122,3415.0623762032,1.31374203224597,0.06106695,3.74771946008816,7.06649443181831,8.04666666666667,7.96354166666667,3.93597222222222,4.6971443400537,7.25,3.62358422551028,3.17674809545373,4.81716646562709,5.25085048369797,5.46132548303691
"539",4770267,50.5,26.4,54.9,39.7,45.3,49.3,49.8,24,51.1,3.1,19.9,49.6,95.3,91.1,79,53,61.6,0.2034,3753.86092474115,1.31374203224597,0.066,3.6251847764299,6.72451312458018,8.1125,7.19104166666667,3.54784722222222,3.32345096002408,8.75,4.30352941176471,3.1746402570824,5.0132412361806,4.9189246721943,4.62855442469453
"540",4885866,50.4,27.3,54.9,40.1,45.3,51.4,50.3,26.2,52.2,5.3,19.9,46.1,95.3,90.6,79,53.1,55.8,0.20274,3719.65103717713,2.04447551898046,0.0711,3.6251847764299,6.75231395618083,6.44583333333333,7.19104166666667,3.54784722222222,3.65311614377991,8.75,3.97235294117647,3.28282453019923,5.90800876288737,4.6833843311139,5.37296463537171
"541",5003857,51.8,27.8,54.6,43.3,58.8,52,50.8,36.8,52.1,5.3,19.9,52.3,95.4,90,79,53,47.3,0.20485,3622.53007355844,3.94035726748698,0.076159744,3.60211746566365,6.39517109903797,6.42125,7.19104166666667,3.45525462962963,3.09954471520848,8.75,4.19588235294118,2.89674466382947,5.79780025513164,4.7515843311139,5.37959088130987
"542",5124915,52.4,26.7,54,40.8,58.8,52.1,51.3,38.4,52,11.1,19.9,48.9,95.3,90.5,79,51,50.5,0.20648,2347.81850686004,1.31374203224597,0.08121949,3.59048427991337,5.65784967046655,6.3825,6.89479166666667,3.45525462962963,3.09954471520848,8.75,6.43764705882353,2.88159039446812,5.84308499092016,4.8615843311139,5.39127945905106
"543",5248732,53.1,23.5,53.3,42.2,58.8,54.2,51.7,40.3,53.4,10.5,19.9,54.8,95.3,92.5,82.2,50.9,44.4,0.20592,1970.25019879955,4.94273981879824,0.0865,3.54325583407087,6.69534967046655,6.3825,6.89479166666667,3.45525462962963,3.29524444444444,8.75,6.43364705882353,2.93775216403675,5.91802556721896,4.85792108322652,5.33660479251516
"544",5375947,52.4,24,53.2,44.1,47.2,54.4,51.8,40.3,53.4,6.6,19.9,52.9,95.3,92.3,83,50.1,47.9,0.20644,2088.5002986615,3.38425588569075,0.0865,3.77464123791436,6.73784967046655,6.27208333333333,6.89479166666667,3.69962962962963,3.80762079510091,8.75,6.45356050649143,2.96991654981114,4.98337413103161,4.88125441655985,3.94869597029184
"545",5506177,52.7,23.8,53.2,44.2,47.2,54.7,51.9,43.2,53.4,6.5,19.9,54.9,95.3,92.1,83,50.4,50.3,0.20612,2512.38416688863,2.14338895638622,0.0865,3.42614594917487,6.68052824189512,6.14625,7.89104166666667,3.44587962962963,3.70812079510091,8.75,6.66885462413848,2.95306725577753,5.17389627102536,4.8985414923723,4.18118256825135
"546",5635288,52.1,21.2,52.8,43.9,47.2,54.6,52,44.1,52.3,6.3,19.9,49.2,95.3,92.1,83,50.6,49.7,0.22517,2288.80808614703,2.34540553524246,0.0865,3.80125260843584,6.78409967046655,5.87125,8.05416666666667,4.0662962962963,3.80885412843424,8.75,6.35450168296201,2.99092751783635,5.66043889987517,5.31189414479083,5.09714904954765
"547",38901889,62.2,74,63.8,70,80,60.6,73.2,70.1,60.3,15,6.1,86.9,87.8,90.8,54.4,54.1,58,0.2052,2546.85021319149,3.03168353865852,0.02207533,4.24285258982115,1.12843587512055,5.66208333333333,9.02416666666667,6.81518518518519,5.48126917562724,10,5.95178383756798,4.55112967966433,6.37129339398485,6.22016478344435,6.24636099176447
"548",39528382,62.7,74,64,70.9,78.9,60.6,73.5,71.4,63.4,15.1,7.7,86.9,87.9,90.9,54.3,54.1,58.7,0.1504,2465.00701127148,3.32387281880532,0.028542,4.24285258982115,0.660740559601697,5.66208333333333,9.02416666666667,6.65268518518519,5.48126917562724,10,6.07695295302347,4.54991211699258,7.58995151970473,6.20024256818824,5.68793771411566
"549",40147368,64,74,64.1,71.2,81.1,60.6,73.9,71.5,63,15.5,9.9,87.2,87.9,90.9,54.2,54.1,59.5,0.1563,2421.16210341989,3.41712762358197,0.046,4.23271888233254,0.563125,5.66208333333333,9.02416666666667,6.51351851851852,5.42335627240143,10,6.53161524895943,4.49710356652707,7.74252359090319,5.88866079273179,6.39705997760748
"550",40760731,63.8,74,64.8,73.3,81.1,60.6,74.2,72.2,63.8,16,13.2,87.2,87.8,90.9,54.2,54.1,65.9,0.1419,2305.17050671011,3.46398869081496,0.073889236,4.38344872225667,1.03683582577586,5.7875,9.02416666666667,7.00789351851852,5.36075627240143,10,6.49675295620372,4.45798348856629,7.83706497626944,6.11707959615059,6.45325137243674
"551",41354642,63.9,74,65,73.6,82,62,74.5,73.6,64.1,16.3,11.3,87.6,88,91,54.1,54.1,65.1,0.1372,2811.45945015998,3.46501517406307,0.091186905,4.38344872225667,1.80632593399359,7.45416666666667,9.02416666666667,7.00789351851852,5.39295627240143,10,7.16317530644448,4.50081459580474,7.75635159248651,5.84408452649001,6.55062323204515
"552",41941895,65.4,74,63.7,74.9,85.1,62.4,74.8,73.8,65.1,16.6,12.8,87.3,87.8,90.8,54.5,54.6,65.2,0.1187,3448.53827356214,3.37467969392646,0.11007264,4.40091374862888,1.80007079653584,7.51333333333333,9.02416666666667,7.00789351851852,5.38942974910394,10,7.10601940644096,4.67267198906075,7.97315414890643,6.26164027648707,6.48259177858795
"553",42499985,65.6,74,62.9,75.4,85.8,60.7,75.2,73.8,65.6,17.4,12.8,87.6,87.6,90.8,55.2,55.4,65.4,0.10963,3782.60350413031,3.29582499135229,0.15341675,4.40091374862888,2.34466684201524,7.51333333333333,9.02416666666667,7.00789351851852,5.52763928102916,10,6.93197448161461,4.63606613627715,7.87787901039271,6.528530595864,6.57268227504416
"554",43045834,65.8,74,64,76.5,86.4,60.8,75.5,74.5,66,18.5,12.8,85.2,87.6,90.9,55.6,54.4,65.7,0.1025,4762.08297292255,3.28630170949445,0.218,4.40091374862888,2.58332862893915,7.51333333333333,9.02416666666667,7.00789351851852,5.92844912109373,10,6.85232730795339,4.66458105602411,7.76447876168209,6.79695411643784,6.67111950880008
"555",43567329,65.5,74,63.8,76.9,87.2,60.8,75.8,74.5,65.8,19.4,10.8,86,87.7,90.7,56.6,54.3,64.9,0.1052,5534.68944688199,3.73724698565115,0.256,4.40091374862888,2.21395237628922,7.5175,9.01666666666667,7.43685185185185,6.17914276421301,10,7.16279614981722,4.6424743132973,7.72175358139672,6.80801008421127,6.79440232963037
"556",44063297,65.7,74,63.5,77.5,89,62.5,76.1,74.4,65.4,20.2,12.3,86,87.5,90.5,57.8,54.3,66.4,0.1132,5245.9516649172,3.88696383706353,0.3,4.43609303151895,2.1170452764573,7.5175,9.85,7.52944444444444,6.01917667535487,10,6.952106578807,4.66572640041437,7.95954616877832,6.79103832413615,6.84784819327433
"557",44564537,66.2,74,62.9,78.8,89.2,64.7,76.4,74.1,65.6,21.4,11.8,84.7,87.4,90.4,57.8,54.5,66.7,0.1098,6392.75802564032,3.63691504613462,0.365,4.61058196427286,2.52828953229559,7.63875,9.03666666666666,7.57256944444444,6.25411461786363,10,6.67257435366366,4.72235436478603,8.10248861659687,6.78880369938905,7.20637183492004
"558",45067679,66.6,77.5,62.7,79.9,89,64.4,76.7,74.7,66.1,22.8,13.4,82.3,87.4,89.7,59.8,55.1,67.5,0.1011,7392.9435995632,3.07710698906549,0.40350914,4.75349333177675,2.84292256155788,7.66833333333333,9.04604166666667,8.12381944444444,6.57625069946618,10,6.38877954660028,4.71791669393982,8.04059058208985,7.13572241483204,7.4144026173711
"559",45550120,67,78.3,63.9,80.2,87.9,64.4,77.1,74.6,66.3,26.5,14.6,83.1,87.5,89.1,59.9,54.4,69.3,0.0974,8096.80150977527,3.15600586340429,0.4898,4.52033145998978,1.99658625723269,7.66833333333333,9.04604166666667,8.16256944444444,6.52856516460124,10,6.57470557448792,4.70905560636375,8.02884044086542,7.21525604109275,7.55259262994137
"560",46014714,66.9,80.2,64.3,80.9,84.3,66.4,77.4,75.1,66.7,28.7,14.6,82,87.7,88.9,60.4,55.1,68.9,0.0905,8263.64192942212,3.27226285651869,0.517,4.52665994254681,2.69264654098794,7.79083333333333,8.84729166666667,8.68840277777778,6.32996414425181,10,6.29362580751923,4.62357777354122,8.06770346880486,7.27127349630477,7.74809084022233
"561",46461146,68,81.8,66,80.4,85,70.4,77.7,75.4,68.2,30.4,14.6,82.1,87.6,88.4,60.7,56.3,67.9,0.0857,8167.47284156278,3.10825884811044,0.5257,4.46511457626614,3.34172818989063,7.79083333333333,9.57,8.68840277777778,6.42643004558335,10,6.21712647428491,4.65135554540835,8.03337714007864,6.75705937896345,7.68091423230025
"562",46894748,68.8,84.1,67,81.6,85.5,71.4,78,76.2,68.6,30.7,16.9,80.8,87.7,89.3,63.2,56.6,68.6,0.083,6228.65162186096,3.10996008410671,0.55904972,4.42297259764564,3.19470543825165,7.79083333333333,8.73666666666667,8.68840277777778,6.58369599871295,10,6.44764920142695,4.66109748558937,7.97891135824281,6.76548641055873,7.55508936364115
"563",47344708,69,84,67,81.4,84.9,71.4,78.3,75.5,68.4,31.6,17.5,81.5,87.8,89.6,63.5,56.1,68.7,0.0869,5936.26102166829,3.07113102611539,0.58136494,4.42297259764564,4.3999550753775,7.79083333333333,8.73666666666667,8.68840277777778,6.6677150165389,10,6.94094243813138,4.64936387781646,7.95913419832812,6.69795934626188,7.45118506433208
"564",47907203,69.5,85.3,64.8,82.4,85.9,70.8,78.6,77.5,71.9,40.6,18.7,83.1,87.7,90.3,64.5,54.9,67.7,0.0887,6449.97098726073,3.20809672439436,0.6225988,4.25514936269388,4.31069574690362,7.76458333333333,9.02479166666667,8.84555555555556,6.73595336913265,10,6.70885358864145,4.81936454024226,8.15016660758807,6.57359546375756,7.42333818846341
"565",48796138,70.1,84.9,64.8,82.5,90.5,70.3,78.9,76.9,71.2,42.8,17.7,83.5,87.7,90.3,63.3,55.3,68.1,0.0911,6782.0379203319,3.0332327385044,0.6412637,4.34213564760034,3.79940394953629,7.87208333333333,8.83479166666667,8.50930555555556,6.6246648152415,10,6.6274197851473,4.88329882758509,8.27178347733508,6.63727671106249,7.4834651952287
"566",49757785,70.3,83.3,64.9,84.2,92.1,70.4,79.1,77.3,70.7,45.1,16.5,85.7,87.7,89.8,64.5,56.1,71.4,0.0996,6436.50921529531,3.14565669372153,0.650069,4.13106548979716,3.73301554714992,7.6175,8.56791666666667,8.58513888888889,6.56864307377389,10,7.02526639518096,4.92719533591842,8.32090370900114,6.57464279817751,7.29150722790989
"567",50617028,69.4,72.5,65,82.6,92.4,69,79.4,77.6,66.9,46.6,12.4,85.7,87.7,90.3,64.5,57.9,72.2,0.1504,5304.28912886637,3.53352644737909,0.6979,3.99844495841076,4.02605294941935,5.86125,8.31604166666667,8.00243055555556,6.81305816891324,10,6.90167815988684,4.9263653327922,8.21006776316522,5.81527121678915,6.89135979809207
"568",690497,66.2,100,53.1,84.4,95.4,51.1,69.3,66.6,74.7,34.4,89.6,76.8,44.5,63.8,57.9,81.9,33.6,0.0497,14388.34765625,2.82209015133954,0.15255394,6.44193563851911,9.67172978315437,5.47083333333333,9.2325,8.66895833333333,7.442875,8.33333333333333,6.83477290668584,6.01346132064589,6.87983492103507,6.95549059872826,5.89298484702817
"569",697549,66.6,100,57.2,84.4,95.4,53.9,69.6,67.1,75.2,34.5,89.6,76.8,44.4,64.2,58.2,82,33.9,0.0398,14821.447265625,3.15322215947894,0.1881876,6.44193563851911,9.68904759638678,7.1375,9.2325,8.66895833333333,8.6785,8.33333333333333,6.75243935717136,6.17599426498576,7.06038223277794,6.95382393206159,5.85721669809492
"570",705539,67.1,100,57.6,84.4,98.5,54.2,69,67.6,75.6,37.2,89.6,76.8,44.2,64,58.3,82.1,35.2,0.033,16093.21484375,2.1301607353618,0.2832,6.44193563851911,9.7652448524904,7.1375,9.2325,8.66895833333333,8.6785,8.33333333333333,7.40450992625426,6.176697793574,8.26948773719558,6.98465726539493,6.06803331589892
"571",713720,67,100,56.8,84.7,97.4,54.5,69,67.4,75.2,37.6,89.6,76.7,43.9,63.3,58.4,82.1,36.9,0.0414,20252.23828125,1.98516312435716,0.3009,6.44193563851911,9.59019328709601,7.1375,8.39916666666667,8.66895833333333,8.6785,8.33333333333333,7.19635830192045,6.14505290251517,8.22998192287651,7.08555239677429,6.18276644317817
"572",722893,67.2,100,54.2,83.7,98.3,58.5,69,68.2,75,39.8,89.6,76.7,44.4,63,58.7,81.3,35.6,0.0433,23792.62109375,1.9557691617927,0.3383,6.97222493584015,9.56483784846262,7.75375,8.64666666666667,9.285,8.65573015873016,8.33333333333333,7.49158492040372,6.24931127102397,9.54724045750732,8.6507736290182,6.45022237877126
"573",733067,67.7,100,52.2,86.7,99,59.2,69.1,68.3,74.4,41,88.5,76.9,45.1,62.9,60.8,81.5,35.9,0.053,24959.259765625,2.03746974323698,0.3281,6.97222493584015,9.51212605320194,6.08708333333333,8.64666666666667,9.285,8.70529166666667,8.33333333333333,7.60657055838443,6.49398626844662,9.3462935948181,8.16633872732672,5.98497867193308
"574",744013,67.8,100,52.3,87.6,99,58.4,69.1,68.6,74.7,42.2,85.4,76.9,45.4,62.6,60.8,81.6,36.1,0.0454,26729.32421875,1.8999978625024,0.3583,6.97222493584015,9.58646687803362,6.08708333333333,8.64666666666667,8.86833333333333,8.70529166666667,8.33333333333333,7.67752131751883,6.52249134029577,9.19285993004268,8.13953359932791,5.91711810139267
"575",757916,68.1,100,53,87.4,94.9,58.5,69.1,68.9,75.1,44.4,85.6,76.9,45.6,62.2,65.2,82.3,36,0.0392,31244.92578125,1.68459965831751,0.4077,7.05597764572466,9.61736405307819,6.08708333333333,9.48,8.86833333333333,8.70066666666667,8.33333333333333,7.57216238222465,6.72009979428734,9.36139030398397,8.48525740885971,7.18670989218577
"576",776333,68.6,100,48.8,87.8,98.8,58.6,69.2,69.4,75,46,83.4,76.9,46,62.2,69.7,81.6,37.1,0.0365,35397.36328125,1.62970494449745,0.4231,7.12311162375344,9.53137243763112,7.7675,8.70354166666667,9.285625,8.69295833333333,8.33333333333333,7.57035991344767,6.64643144686183,9.29971963282429,8.45978492692184,7.25977161907236
"577",796930,69.6,100,53.4,89.2,98.9,57.3,68.5,70.2,74.3,50.2,82.6,79.7,46.5,63.2,76,80.1,38.3,0.0536,32109.2421875,1.81681950779024,0.4981,7.17024994215588,9.42278874076323,7.7675,8.70354166666667,9.285625,8.69883333333333,8.33333333333333,7.35421212756888,6.55735397170291,9.41751728075114,8.51866291310968,7.05699654825245
"578",819140,69.8,100,54.3,89.9,97.4,57.5,68,70.7,73.9,51.8,85,78.4,46.8,64.5,76,80,37.6,0.0626,31105.02734375,1.85292455056688,0.5299,7.31180145464394,9.5697752539278,7.8225,8.71791666666667,9.285625,8.77595833333333,8.33333333333333,7.25904943568464,6.55831977257467,9.43537374081574,8.46602656227996,7.41036717328268
"579",839751,70.2,99.9,54.7,90.7,96.6,56.9,67.3,71,73,52.5,81,84.5,47.3,65.6,76.2,80.7,37.7,0.0786,32485.802734375,1.73783209097559,0.56859894,7.31180145464394,9.55798958775305,7.8225,8.71791666666667,9.285625,8.77595833333333,7.5,6.96770416131096,6.50300170821664,9.49533159391086,8.41157047827581,7.40000413647432
"580",862011,69.7,100,55.2,90.1,96,57.3,66.3,71.6,70.9,55.1,75,88,47.9,68.7,76.2,79.9,36.6,0.118,28991.9296875,1.65475170209627,0.6068987,7.31180145464394,9.39256767433683,7.8225,8.71791666666667,9.285625,8.65650198412698,7.5,7.00971742675333,6.27894861504272,9.5185583887056,7.70421795568877,7.24380154123098
"581",865878,69.6,99.9,53.4,89.3,96.8,63,67.8,72.5,68.6,55.8,64.2,86.1,48.7,71.8,76.8,79.6,37.8,0.1587,27797.453125,1.60700908951525,0.654548,7.63581811623842,9.53241737751587,8.05291666666667,8.64291666666667,9.22,8.67625198412698,7.5,7.25492361996111,6.18378893102617,7.28591320776558,7.61979546694028,7.31562808498122
"582",858000,69.7,99.9,50.8,89.3,95.7,66.4,67.4,72.3,69.3,56.7,70.3,82.2,48.5,70.8,78.1,80,37.4,0.1609,27244.34375,1.54260195978916,0.6933,7.63581811623842,9.60232069336912,8.05291666666667,8.64291666666667,9.5325,8.66062698412698,8.75,7.293010610102,6.21036760127315,7.23068230822728,8.64048918727722,7.78656566420642
"583",847008,70.6,99.9,57.1,90,96.4,66.9,67,73,70,59.5,75.8,83.1,48.3,70.3,78.1,79.6,37,0.1491,23487.21875,1.64766762744388,0.71715744,7.63581811623842,9.55327980696223,8.05291666666667,8.64291666666667,9.54875,8.73873015873016,8.75,7.3759236229321,6.00296825622703,9.68625395423958,8.48224823234401,7.6292342774834
